procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12610968 657296 8318772    0    0     0     0 2554 2110  6  1 93  0  0
 1  0      0 12618768 657296 8318828    0    0     0   404 2002 1566  6  1 93  0  0
 1  0      0 12610548 657304 8318900    0    0     0    92 2297 2063  6  1 93  0  0
 1  0      0 12618376 657304 8318904    0    0     0     0 2083 1803  6  1 93  0  0
 1  0      0 12602700 657304 8318976    0    0     0     0 3250 3365  5  2 93  0  0
 1  0      0 12613936 657304 8318980    0    0     0     0 2672 2386  5  2 93  0  0
 1  0      0 12612984 657304 8319040    0    0     0   340 1943 1560  6  1 93  0  0
 1  0      0 12605520 657312 8319128    0    0     0    72 2083 1722  6  1 93  0  0
 1  0      0 12613628 657312 8319192    0    0     0     0 2274 2012  6  1 93  0  0
 1  0      0 12602804 657312 8319204    0    0     0     0 2503 2189  5  2 93  0  0
 1  0      0 12581904 657312 8319272    0    0     0     0 2658 2551  5  2 93  0  0
 1  0      0 12584116 657312 8319344    0    0     0   336 2086 1785  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12613544 657320 8319340    0    0     0    92 2083 1772  6  1 93  0  0
 2  0      0 12610912 657320 8319424    0    0     0     0 2071 1763  6  1 93  0  0
 1  0      0 12601632 657320 8319508    0    0     0     0 2654 2209  6  2 92  0  0
 1  0      0 12610328 657320 8319560    0    0     0     0 2302 1860  6  1 93  0  0
 1  0      0 12612316 657320 8319608    0    0     0   340 2202 1920  6  1 93  0  0
 1  0      0 12601800 657328 8319672    0    0     0    80 2057 1679  6  1 93  0  0
 1  0      0 12579316 657328 8319824    0    0     0     0 1969 1696  6  1 93  0  0
 1  0      0 12608820 657328 8319828    0    0     0     0 2558 2232  5  2 93  0  0
 1  0      0 12608568 657328 8319900    0    0     0     0 2608 2209  5  2 93  0  0
 1  0      0 12609328 657328 8319972    0    0     0     0 1951 1514  6  1 93  0  0
 1  0      0 12599736 657328 8320100    0    0     0   632 1990 1609  6  1 93  0  0
 1  0      0 12612128 657328 8320104    0    0     0     0 2146 1863  5  2 93  0  0
 1  0      0 12602340 657328 8320116    0    0     0     0 2691 2363  5  2 93  0  0
 1  0      0 12578520 657328 8320256    0    0     0     0 2485 1984  6  1 93  0  0
 1  0      0 12610384 657328 8320320    0    0     0     0 2688 3068  6  1 93  0  0
 1  0      0 12609824 657332 8320320    0    0     0   456 2172 1820  6  1 93  0  0
 1  0      0 12601296 657332 8320320    0    0     0     0 2261 2130  6  1 93  0  0
 1  0      0 12601996 657332 8320384    0    0     0     0 2428 2072  6  1 93  0  0
 1  0      0 12600708 657332 8320540    0    0     0     0 2361 1841  6  1 93  0  0
 1  0      0 12608316 657332 8320536    0    0     0     0 1944 1604  6  1 93  0  0
 1  0      0 12599872 657336 8320592    0    0     0   432 2229 1915  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12599536 657336 8320720    0    0     0     0 2211 2224  5  1 93  0  0
 1  0      0 12609696 657336 8320728    0    0     0     0 2635 2340  5  2 93  0  0
 1  0      0 12603672 657336 8320852    0    0     0     0 2404 1917  6  1 93  0  0
 1  0      0 12579228 657336 8320920    0    0     0     0 2044 1777  6  1 93  0  0
 1  0      0 12578724 657344 8320928    0    0     0   492 2238 2015  6  1 93  0  0
 2  0      0 12578472 657344 8320996    0    0     0     0 1862 1568  6  1 93  0  0
 1  0      0 12576972 657344 8321060    0    0     0     0 2523 2173  6  1 93  0  0
 1  0      0 12579048 657344 8321160    0    0     0     0 2537 2229  6  1 93  0  0
 1  0      0 12578796 657344 8321160    0    0     0     0 1850 1529  6  1 93  0  0
 1  0      0 12578796 657352 8321312    0    0     0   428 2093 1708  6  1 93  0  0
 1  0      0 12578544 657352 8321300    0    0     0     0 2102 1899  6  1 93  0  0
 1  0      0 12577284 657352 8321368    0    0     0     0 2514 1922  6  1 93  0  0
 1  0      0 12600404 657352 8321536    0    0     0     0 2642 2144  6  1 93  0  0
 1  0      0 12597128 657352 8321604    0    0     0     0 1916 1466  6  1 93  0  0
 1  0      0 12575456 657360 8321608    0    0     0   572 1907 1495  5  1 93  0  0
 1  0      0 12575204 657360 8321672    0    0     0     0 2229 1869  6  1 93  0  0
 1  0      0 12574448 657360 8321752    0    0     0     0 2366 1909  6  1 93  0  0
 1  0      0 12605032 657360 8321760    0    0     0     0 2656 2288  6  2 93  0  0
 1  0      0 12572312 657360 8321816    0    0     0     0 2115 1851  6  1 93  0  0
 1  0      0 12604016 657368 8321832    0    0     0   336 2227 2001  5  2 93  0  0
 1  0      0 12581804 657368 8321908    0    0     0     0 1951 1667  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12606696 657368 8321912    0    0     0    80 2787 2642  5  2 92  0  0
 2  0      0 12603912 657368 8322000    0    0     0     0 2739 2260  6  1 93  0  0
 1  0      0 12606216 657368 8322060    0    0     0     0 2468 2221  6  1 93  0  0
 1  0      0 12607252 657372 8322068    0    0     0    96 1896 1432  6  1 93  0  0
 1  0      0 12606304 657372 8322132    0    0     0   340 1955 1606  6  1 93  0  0
 1  0      0 12606988 657372 8322200    0    0     0     0 2633 2051  6  1 93  0  0
 1  0      0 12576480 657372 8322272    0    0     0     0 2769 2402  6  1 93  0  0
 1  0      0 12575288 657372 8322340    0    0     0     0 2102 1767  6  1 93  0  0
 1  0      0 12608632 657380 8322392    0    0     0    88 2116 1784  6  1 93  0  0
 1  0      0 12574024 657380 8322424    0    0     0   344 2161 1903  6  1 93  0  0
 1  0      0 12604320 657380 8322424    0    0     0     0 2798 2407  5  2 92  0  0
 1  0      0 12593864 657380 8322488    0    0     0     0 2580 2204  6  1 93  0  0
 2  0      0 12579580 657380 8322496    0    0     0     0 2083 1796  6  1 93  0  0
 1  0      0 12601644 657388 8322552    0    0     0    84 2331 2098  6  1 93  0  0
 1  0      0 12593872 657388 8322640    0    0     0   216 2059 1603  6  1 93  0  0
 1  0      0 12577240 657396 8322708    0    0     0     0 2496 1889  6  2 93  0  0
 1  0      0 12589956 657396 8322784    0    0     0     0 2536 2180  6  1 93  0  0
 1  0      0 12589888 657396 8322780    0    0     0     0 1858 1543  6  1 93  0  0
 1  0      0 12589652 657400 8322868    0    0     0   104 2167 2030  6  1 93  0  0
 1  0      0 12600560 657400 8322956    0    0     0   452 2732 3206  5  1 93  0  0
 1  0      0 12603672 657400 8323020    0    0     0     0 2739 2391  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12592356 657400 8323108    0    0     0     0 2407 1937  6  1 93  0  0
 1  0      0 12603592 657400 8323128    0    0     0     0 2314 2236  5  2 93  0  0
 1  0      0 12595764 657404 8323248    0    0     0    92 2633 2906  6  1 93  0  0
 1  0      0 12604888 657404 8323272    0    0     0   360 2166 1901  5  1 93  0  0
 1  0      0 12607424 657404 8323276    0    0     0     0 2616 2303  6  2 93  0  0
 1  0      0 12607184 657404 8323272    0    0     0     0 2723 2335  6  1 93  0  0
 1  0      0 12606596 657404 8323332    0    0     0     0 2137 1773  6  1 93  0  0
 1  0      0 12581872 657412 8323324    0    0     0    88 1923 1526  6  1 93  0  0
 1  0      0 12606232 657412 8323324    0    0     0   204 1981 1666  6  1 93  0  0
 1  0      0 12602596 657412 8323488    0    0     0     0 2733 2287  6  1 93  0  0
 1  0      0 12578604 657412 8323492    0    0     0     0 2684 2105  6  1 93  0  0
 1  0      0 12583576 657412 8323492    0    0     0     0 2177 1876  5  1 93  0  0
 1  0      0 12600516 657420 8323488    0    0     0   168 2266 1980  6  1 93  0  0
 1  0      0 12600580 657420 8323576    0    0     0     0 2501 2223  6  1 93  0  0
 1  0      0 12592780 657420 8323716    0    0     0   292 2660 2149  6  1 93  0  0
 1  0      0 12602720 657420 8323716    0    0     0     0 2735 2320  5  2 93  0  0
 1  0      0 12607168 657420 8323784    0    0     0     0 2176 1851  6  1 93  0  0
 1  0      0 12604704 657428 8323832    0    0     0   104 2182 1948  6  1 93  0  0
 1  0      0 12602572 657428 8323924    0    0     0     0 2347 2147  5  2 93  0  0
 1  0      0 12580040 657428 8323932    0    0     0   356 2747 2304  6  2 93  0  0
 1  0      0 12604120 657428 8323992    0    0     0     0 2480 2001  6  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12603756 657428 8324060    0    0     0     0 2213 1897  5  1 93  0  0
 2  0      0 12605968 657436 8324132    0    0     0    88 2513 2473  6  1 93  0  0
 1  0      0 12603084 657436 8324140    0    0     0     0 2193 1877  6  1 93  0  0
 1  0      0 12590292 657436 8324216    0    0     0   356 2520 2056  6  1 93  0  0
 1  0      0 12601276 657436 8324304    0    0     0     0 2676 2203  6  1 93  0  0
 1  0      0 12589324 657436 8324372    0    0     0     0 2478 2444  6  1 93  0  0
 1  0      0 12584536 657436 8324504    0    0     0   104 2016 1597  6  1 93  0  0
 2  0      0 12579800 657436 8324508    0    0     0     0 2011 1608  5  1 93  0  0
 1  0      0 12602372 657436 8324576    0    0     0   424 3248 3546  6  2 93  0  0
 1  0      0 12598600 657436 8324656    0    0     0     0 2622 2153  6  1 93  0  0
 1  0      0 12601124 657436 8324736    0    0     0     0 1944 1552  5  1 93  0  0
 1  0      0 12573772 657444 8324808    0    0     0    96 2378 2171  6  1 93  0  0
 1  0      0 12597932 657444 8324816    0    0     0     0 2308 2051  5  2 93  0  0
 1  0      0 12591648 657444 8324892    0    0     0   440 2562 2042  6  1 93  0  0
 1  0      0 12599916 657444 8325064    0    0     0     0 2461 1943  5  2 93  0  0
 1  0      0 12575152 657444 8325132    0    0     0     0 1880 1501  6  1 93  0  0
 1  0      0 12590128 657448 8325272    0    0     0   108 2109 1709  6  1 93  0  0
 1  0      0 12565180 657448 8325404    0    0     0     0 2028 1663  6  1 93  0  0
 1  0      0 12587092 657448 8325404    0    0     0   480 2576 2089  5  2 93  0  0
 1  0      0 12597340 657448 8325408    0    0     0     0 2659 2174  6  2 93  0  0
 1  0      0 12567448 657448 8325496    0    0     0     0 2036 1637  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12598432 657456 8325488    0    0     0    84 2044 1711  6  1 93  0  0
 1  0      0 12587692 657456 8325648    0    0     0     0 1859 1381  6  1 93  0  0
 1  0      0 12587440 657456 8325724    0    0     0    80 2441 1885  6  1 93  0  0
 1  0      0 12589852 657456 8325796    0    0     0   436 2724 2241  6  1 93  0  0
 1  0      0 12598856 657456 8325796    0    0     0     0 2196 1956  6  1 93  0  0
 1  0      0 12601460 657464 8325924    0    0     0    96 2216 1978  5  1 93  0  0
 2  0      0 12597736 657464 8325940    0    0     0     0 2551 2485  5  2 93  0  0
 1  0      0 12596224 657464 8326024    0    0     0     0 2764 2582  6  1 93  0  0
 1  0      0 12587012 657464 8326092    0    0     0   292 2508 2162  6  2 93  0  0
 1  0      0 12597864 657464 8326152    0    0     0     0 2047 1723  6  1 93  0  0
 1  0      0 12601216 657472 8326144    0    0     0    84 2162 1978  5  1 93  0  0
 1  0      0 12584996 657472 8326308    0    0     0     0 2343 2348  5  1 93  0  0
 1  0      0 12599748 657472 8326316    0    0     0     0 2566 2214  6  2 93  0  0
 1  0      0 12586208 657472 8326396    0    0     0   408 2425 1954  6  1 93  0  0
 1  0      0 12595460 657472 8326396    0    0     0     0 1901 1433  6  1 93  0  0
 1  0      0 12586152 657476 8326684    0    0     0    80 2249 1939  6  1 93  0  0
 1  0      0 12562464 657476 8326756    0    0     0     0 2680 2643  6  1 93  0  0
 1  0      0 12560200 657476 8326820    0    0     0     0 2752 2518  6  1 93  0  0
 1  0      0 12595884 657476 8326824    0    0     0   480 2768 2486  5  1 93  0  0
 1  0      0 12581236 657476 8326908    0    0     0     0 2007 1482  6  1 93  0  0
 1  0      0 12586256 657480 8326988    0    0     0   108 2034 1608  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12595124 657480 8327072    0    0     0     8 2438 2389  6  1 93  0  0
 1  0      0 12584964 657480 8327136    0    0     0     0 2442 1977  6  1 93  0  0
 1  0      0 12598940 657480 8327216    0    0     0     0 2691 2254  6  1 93  0  0
 1  0      0 12594712 657480 8327288    0    0     0   448 2404 2131  6  1 93  0  0
 1  0      0 12563212 657484 8327280    0    0     0   100 2259 2048  6  1 93  0  0
 2  0      0 12575844 657484 8327372    0    0     0     0 1988 1595  6  1 93  0  0
 1  0      0 12591920 657484 8327376    0    0     0     0 2771 2437  5  2 93  0  0
 1  0      0 12594172 657484 8327456    0    0     0     0 2443 1787  6  1 93  0  0
 1  0      0 12593976 657484 8327476    0    0     0   312 2185 1754  5  2 93  0  0
 1  0      0 12564432 657488 8327552    0    0     0    92 2179 1746  6  1 93  0  0
 1  0      0 12592708 657488 8327632    0    0     0     0 2511 2535  6  1 93  0  0
 1  0      0 12558360 657488 8327628    0    0     0     0 2676 2383  5  2 92  0  0
 1  0      0 12564368 657488 8327648    0    0     0     0 2727 2436  6  1 93  0  0
 1  0      0 12594764 657488 8327648    0    0     0   392 1974 1524  6  1 93  0  0
 1  0      0 12594084 657488 8327724    0    0     0    96 2163 1607  6  1 93  0  0
 1  0      0 12561816 657488 8327724    0    0     0     0 2168 1890  6  1 93  0  0
 1  0      0 12561012 657488 8327816    0    0     0     0 2680 2221  6  2 92  0  0
 1  0      0 12559288 657488 8327840    0    0     0     0 2548 2136  6  1 93  0  0
 1  0      0 12558784 657488 8327928    0    0     0   328 2570 2443  6  1 93  0  0
 1  0      0 12558028 657492 8327916    0    0     0    92 2344 2017  6  1 93  0  0
 1  0      0 12557524 657492 8327932    0    0     0     4 2297 1777  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12557272 657492 8328004    0    0     0     0 2904 2432  6  1 93  0  0
 1  0      0 12560368 657492 8328004    0    0     0     0 2722 2214  6  1 93  0  0
 1  0      0 12559868 657492 8328016    0    0     0   168 2396 2092  6  1 93  0  0
 1  0      0 12559364 657496 8328020    0    0     0    68 2354 1977  6  1 93  0  0
 1  0      0 12559364 657496 8328024    0    0     0     0 2282 1825  6  1 93  0  0
 1  0      0 12557856 657496 8328108    0    0     0     0 2970 2370  6  1 93  0  0
 1  0      0 12559040 657496 8328108    0    0     0     0 2604 2050  6  1 93  0  0
 1  0      0 12558324 657496 8328276    0    0     0   284 2335 1860  6  1 93  0  0
 1  0      0 12558072 657504 8328300    0    0     0    84 2526 2338  6  1 93  0  0
 1  0      0 12558072 657504 8328368    0    0     0     0 2233 1732  6  1 93  0  0
 1  0      0 12557072 657504 8328372    0    0     0     0 3015 2814  6  1 93  0  0
 1  0      0 12555844 657504 8328372    0    0     0     0 2855 2329  6  1 93  0  0
 1  0      0 12555844 657504 8328376    0    0     0   228 2158 1671  6  1 93  0  0
 1  0      0 12555844 657512 8328368    0    0     0    80 2020 1683  6  1 93  0  0
 1  0      0 12555592 657512 8328540    0    0     0     0 2111 1956  6  1 93  0  0
 1  0      0 12555340 657512 8328540    0    0     0     0 2316 1898  6  1 93  0  0
 1  0      0 12553580 657512 8328600    0    0     0     0 2524 2272  6  1 93  0  0
 1  0      0 12552824 657512 8328664    0    0     0     0 2235 2164  6  1 93  0  0
 2  0      0 12552572 657512 8328696    0    0     0   360 2070 1989  6  1 93  0  0
 1  0      0 12552572 657512 8328772    0    0     0     0 2621 2923  6  1 93  0  0
 1  0      0 12552068 657512 8328784    0    0     0     0 2395 2067  6  1 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12551100 657512 8328880    0    0     0     0 2399 2022  6  1 93  0  0
 1  0      0 12551100 657512 8328864    0    0     0     0 2013 1667  6  1 93  0  0
 1  0      0 12550596 657516 8328948    0    0     0   304 2236 1856  6  1 93  0  0
 1  0      0 12554888 657516 8329028    0    0     0    84 2029 1804  6  1 93  0  0
 1  0      0 12573636 657516 8329112    0    0     0     0 2731 2184  6  1 93  0  0
 1  0      0 12557536 657516 8329112    0    0     0     0 2761 2378  6  1 93  0  0
 1  0      0 12557536 657516 8329188    0    0     0     0 2226 2066  6  1 93  0  0
 1  0      0 12557536 657520 8329192    0    0     0   456 2214 2086  6  1 93  0  0
 1  0      0 12557536 657520 8329272    0    0     0     0 2291 1925  6  1 93  0  0
 1  0      0 12556280 657520 8329276    0    0     0     0 2717 2356  6  1 93  0  0
 1  0      0 12558680 657520 8329280    0    0     0     0 2620 2249  6  1 93  0  0
 1  0      0 12558428 657520 8329364    0    0     0     0 2313 2172  6  1 93  0  0
 1  0      0 12558428 657528 8329360    0    0     0   344 2091 1868  6  1 93  0  0
 1  0      0 12558428 657528 8329436    0    0     0     0 2163 1922  6  1 93  0  0
 1  0      0 12556164 657528 8329516    0    0     0     0 2552 2046  6  1 93  0  0
 1  0      0 12558384 657528 8329584    0    0     0     0 2592 2148  6  1 93  0  0
 1  0      0 12553596 657528 8329584    0    0     0     0 2278 2135  6  1 93  0  0
 1  0      0 12556224 657536 8329652    0    0     0   472 2025 1666  6  1 93  0  0
 1  0      0 12555972 657536 8329748    0    0     0     0 1962 1593  6  1 93  0  0
 1  0      0 12555136 657536 8329760    0    0     0     0 2738 2306  6  1 93  0  0
 4  0      0 12587788 657536 8329832    0    0     0     0 3205 3271  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12556824 657536 8329912    0    0     0     0 2037 1805  6  1 93  0  0
 1  0      0 12556320 657544 8329904    0    0     0   452 3123 3893  6  1 93  0  0
 1  0      0 12562672 657544 8329988    0    0     0     0 2193 2021  6  1 93  0  0
 1  0      0 12583224 657544 8329988    0    0     0     0 2669 2467  6  1 93  0  0
 2  0      0 12584544 657544 8330064    0    0     0     0 2544 2058  6  2 93  0  0
 1  0      0 12579268 657544 8330140    0    0     0     0 2037 1687  6  1 93  0  0
 1  0      0 12572468 657552 8330200    0    0     0    96 1928 1675  6  1 93  0  0
 1  0      0 12583440 657552 8330280    0    0     0   304 1942 1597  6  1 93  0  0
 1  0      0 12582016 657552 8330284    0    0     0     0 2634 2270  5  2 93  0  0
 1  0      0 12580756 657552 8330356    0    0     0     0 2364 1963  5  2 93  0  0
 2  0      0 12580560 657552 8330352    0    0     0     0 2131 1910  5  2 93  0  0
 2  0      0 12580700 657560 8330344    0    0     0    72 2098 1796  5  1 93  0  0
 2  0      0 12568972 657560 8330424    0    0     0   304 1810 1305  6  1 93  0  0
 1  0      0 12557404 657560 8330452    0    0     0     0 2662 2285  5  2 93  0  0
 2  0      0 12580996 657560 8330524    0    0     0     0 2635 2308  6  1 93  0  0
 2  0      0 12569436 657560 8330600    0    0     0    80 1935 1643  6  1 93  0  0
 1  0      0 12548852 657560 8330600    0    0     0    96 2145 1906  6  1 93  0  0
 1  0      0 12577692 657560 8330600    0    0     0   236 2196 2086  5  2 93  0  0
 1  0      0 12571560 657560 8330680    0    0     0     0 2447 2119  6  2 92  0  0
 2  0      0 12574728 657560 8330752    0    0     0     0 2877 2547  5  2 93  0  0
 1  0      0 12564148 657560 8330828    0    0     0     0 2094 1632  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12542584 657564 8330832    0    0     0    84 2261 1719  6  1 93  0  0
 1  0      0 12561200 657564 8330912    0    0     0   300 2084 1669  6  1 93  0  0
 1  0      0 12576664 657564 8330916    0    0     0     0 2788 2275  6  2 93  0  0
 1  0      0 12578196 657564 8330924    0    0     0     0 2598 2115  5  1 93  0  0
 1  0      0 12555628 657564 8331008    0    0     0     0 2181 1633  6  1 93  0  0
 2  0      0 12577916 657568 8331008    0    0     0   168 2269 1881  5  2 93  0  0
 1  0      0 12566048 657568 8331088    0    0     0   244 2199 1880  6  1 93  0  0
 1  0      0 12547536 657568 8331092    0    0     0     0 2481 2074  6  2 93  0  0
 1  0      0 12567484 657568 8331176    0    0     0     0 2497 2284  6  1 93  0  0
 1  0      0 12579104 657568 8331180    0    0     0     0 2186 1965  5  2 93  0  0
 1  0      0 12578460 657572 8331188    0    0     0    84 2239 1955  6  1 93  0  0
 1  0      0 12578348 657572 8331192    0    0     0   240 2073 1797  6  1 93  0  0
 2  0      0 12578284 657572 8331268    0    0     0     0 2558 2166  6  1 93  0  0
 1  0      0 12576888 657572 8331268    0    0     0     0 2585 2199  6  2 93  0  0
 1  0      0 12565048 657572 8331336    0    0     0     0 1962 1597  5  1 93  0  0
 1  0      0 12544968 657576 8331344    0    0     0    88 2071 1743  5  1 93  0  0
 1  0      0 12564572 657576 8331356    0    0     0     0 2177 1945  6  1 93  0  0
 2  0      0 12575348 657576 8331432    0    0     0   292 2521 2200  5  2 93  0  0
 1  0      0 12556868 657576 8331436    0    0     0     0 2469 2106  6  1 93  0  0
 1  0      0 12579292 657576 8331444    0    0     0     0 2096 1869  6  1 93  0  0
 1  0      0 12567144 657584 8331516    0    0     0    84 1973 1691  6  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 12567228 657584 8331588    0    0     0     0 2554 2677  6  1 93  0  0
 1  0      0 12545668 657584 8331608    0    0     0   224 2664 2345  6  1 93  0  0
 1  0      0 12543292 657584 8331604    0    0     0     0 2392 2138  6  2 93  0  0
 2  0      0 12540772 657584 8331680    0    0     0     0 2524 2720  6  1 93  0  0
 1  0      0 12575772 657588 8331688    0    0     0    92 1888 1563  6  1 93  0  0
 1  0      0 12575436 657588 8331764    0    0     0     0 2045 1787  6  1 93  0  0
 1  0      0 12560428 657588 8331760    0    0     0   324 2701 2276  6  2 93  0  0
 1  0      0 12564364 657588 8331832    0    0     0     0 2424 2042  6  2 93  0  0
 1  0      0 12579276 657588 8331836    0    0     0     0 2018 1686  5  1 93  0  0
 1  0      0 12579168 657588 8331848    0    0     0     0 2232 2006  6  1 93  0  0
 2  0      0 12549180 657588 8331852    0    0     0     0 2048 1685  5  1 93  0  0
 1  0      0 12579784 657592 8331848    0    0     0   256 2688 2313  6  1 93  0  0
 1  0      0 12578468 657592 8331908    0    0     0     0 3135 3104  6  1 93  0  0
 1  0      0 12561552 657592 8331988    0    0     0     0 2353 2239  6  1 93  0  0
 1  0      0 12576088 657592 8331988    0    0     0     0 1982 1653  6  1 93  0  0
 1  0      0 12576256 657592 8332000    0    0     0     0 2125 1777  5  2 93  0  0
 1  0      0 12569996 657600 8332088    0    0     0   388 2505 1998  6  2 93  0  0
 1  0      0 12578580 657600 8332180    0    0     0     0 2638 2101  6  1 93  0  0
 1  0      0 12578244 657600 8332164    0    0     0     0 2178 1832  6  1 93  0  0
 1  0      0 12546464 657600 8332168    0    0     0     0 2128 1845  5  2 93  0  0
 1  0      0 12580992 657600 8332180    0    0     0     0 2290 2095  5  1 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12551680 657608 8332168    0    0     0   228 2708 2150  5  2 92  0  0
 1  0      0 12552320 657608 8332184    0    0     0     0 2640 2330  6  2 93  0  0
 1  0      0 12554616 657608 8332264    0    0     0     0 2048 1680  6  1 93  0  0
 1  0      0 12561364 657608 8332272    0    0     0     0 2295 2126  6  2 93  0  0
 1  0      0 12583652 657608 8332280    0    0     0     0 2188 1957  5  2 93  0  0
 1  0      0 12581308 657616 8332272    0    0     0    72 2609 2119  6  1 93  0  0
 1  0      0 12584344 657616 8332300    0    0     0   168 2630 2196  5  2 93  0  0
 1  0      0 12571836 657616 8332376    0    0     0     0 1946 1616  6  1 93  0  0
 1  0      0 12570204 657616 8332456    0    0     0     0 2180 1684  6  1 93  0  0
 1  0      0 12585208 657616 8332464    0    0     0     0 2111 1879  5  1 93  0  0
 1  0      0 12581412 657620 8332468    0    0     0    76 2596 2200  6  1 93  0  0
 1  0      0 12583812 657620 8332532    0    0     0   316 2569 2110  6  1 93  0  0
 0  0      0 12551560 657620 8332532    0    0     0     0 2031 1723  5  1 93  0  0
 1  0      0 12583080 657620 8332632    0    0     0     0 2132 1840  6  1 93  0  0
 1  0      0 12583080 657620 8332636    0    0     0     0 2146 1832  5  2 93  0  0
 3  0      0 12560924 657628 8332640    0    0     0    72 2609 2137  6  2 93  0  0
 1  0      0 12582768 657628 8332644    0    0     0   260 2798 2385  6  1 93  0  0
 1  0      0 12567932 657628 8332732    0    0     0     0 1986 1540  6  1 93  0  0
 1  0      0 12580268 657628 8332732    0    0     0     0 2311 1982  6  1 93  0  0
 1  0      0 12567476 657628 8332736    0    0     0     0 1909 1496  6  1 93  0  0
 2  0      0 12559152 657636 8332820    0    0     0   104 2875 2538  5  2 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 12584504 657636 8332820    0    0     0   272 2725 2360  6  2 93  0  0
 1  0      0 12550008 657636 8332828    0    0     0     0 2213 1881  6  1 93  0  0
 1  0      0 12553284 657636 8332828    0    0     0     0 2159 1713  6  1 93  0  0
 1  0      0 12581620 657636 8332840    0    0     0     0 2307 2058  6  2 93  0  0
 1  0      0 12566820 657644 8332928    0    0     0    68 2574 1877  6  2 93  0  0
 1  0      0 12578540 657644 8332936    0    0     0   164 2342 1706  6  1 93  0  0
 1  0      0 12578624 657644 8332936    0    0     0     0 2486 2370  5  2 93  0  0
 3  0      0 12564320 657644 8333020    0    0     0     0 1825 1367  6  1 93  0  0
 1  0      0 12555460 657644 8333020    0    0     0     0 2193 1877  5  1 93  0  0
 1  0      0 12545852 657652 8333116    0    0     0    88 2524 2139  6  1 93  0  0
 1  0      0 12554080 657652 8333128    0    0     0   268 2382 1824  6  1 93  0  0
 1  0      0 12557136 657652 8333204    0    0     0     0 2017 1701  6  1 93  0  0
 1  0      0 12583176 657652 8333212    0    0     0     0 2287 2118  5  1 93  0  0
 1  0      0 12573264 657652 8333292    0    0     0     0 2382 2342  6  1 93  0  0
 1  0      0 12578100 657660 8333288    0    0     0    68 2592 2257  5  2 93  0  0
 1  0      0 12554272 657660 8333376    0    0     0   288 2527 2016  6  1 93  0  0
 1  0      0 12554132 657660 8333384    0    0     0     0 2148 1913  6  1 93  0  0
 1  0      0 12577644 657660 8333452    0    0     0     0 2359 2159  6  1 93  0  0
 1  0      0 12544800 657660 8333452    0    0     0     0 2086 1703  5  1 93  0  0
 1  0      0 12580076 657668 8333528    0    0     0   104 2679 2301  6  1 93  0  0
 1  0      0 12577060 657668 8333544    0    0     0     0 2612 2263  5  2 92  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
